Transfers,,6/26/17,,TROPICAL SMOOTHIE VA10   ALEXANDRIA   VA,Restaurants/Dining,-20.95
Transfers,,6/26/17,,7-ELEVEN                 OAKTON       VA,Groceries,-6.44
Transfers,,6/26/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,6/22/17,,TYSON SMILES             TYSON CORNER VA,Healthcare/Medical,-193
Transfers,,6/22/17,,STEAMGAMES.COM           xxx-xxx-2985 WA,Entertainment,-9.99
Transfers,,6/20/17,,GIANT xxxx2932 CHAIN BRIDOAKTON       VA,Groceries,-27.24
Transfers,,6/20/17,,7-ELEVEN                 OAKTON       VA,Groceries,-9.49
Transfers,,6/20/17,,TROPICAL SMOOTHIE VA10   ALEXANDRIA   VA,Restaurants/Dining,-5.61
Transfers,,6/20/17,,USAA FUNDS TRANSFER CR,Transfers,500
Transfers,,6/19/17,,CYBERNET                 xxx-xxx-3058 CA,Electronics,-39.99
Transfers,,6/19/17,,PANERA BREAD xx1977      FALLS CHURCH VA,Restaurants/Dining,-21.38
Transfers,,6/19/17,,TROPICAL SMOOTHIE VA10   ALEXANDRIA   VA,Restaurants/Dining,-11.21
Transfers,,6/19/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-9
Transfers,,6/19/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-4.64
Transfers,,6/16/17,,PANERA BREAD xx1977      FALLS CHURCH VA,Restaurants/Dining,-18.12
Transfers,,6/16/17,,CRI*CRUNCHYROLL MEMBER   xxx-xxx-9235 CA,Restaurants/Dining,-6.95
Transfers,,6/16/17,,7-ELEVEN                 OAKTON       VA,Groceries,-2.04
Transfers,,6/16/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,6/14/17,,SUNOCO xxxxxxxxxxx4124 LECENTREVILLE  VA,Gasoline/Fuel,-40.76
Transfers,,6/13/17,,GIANT xxxx2932 CHAIN BRIDOAKTON       VA,Groceries,-52.15
Transfers,,6/13/17,,CHIPOTLE ONLINE          xxxxxx4000   CO,Restaurants/Dining,-20.41
Transfers,,6/12/17,,SAFEWAY  STORE  4002     BURKE        VA,Groceries,-34.77
Transfers,,6/12/17,,HAIR CUTTERY #137        OAKTON       VA,Personal Care,-20
Transfers,,6/12/17,,7-ELEVEN                 OAKTON       VA,Groceries,-18.4
Transfers,,6/12/17,,PENN STATION 277         HAYMARKET    VA,Restaurants/Dining,-12.8
Transfers,,6/12/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-6.68
Transfers,,6/12/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-5.66
Transfers,,6/12/17,,COCA COLA FREDERICKSBU   FREDERICKSBRGVA,Groceries,-1.5
Transfers,,6/12/17,,USAA FUNDS TRANSFER CR,Transfers,300
Transfers,,6/9/17,,24HOURFITANNUALFEE       xxx-xxx-3194 CA,Other Expenses,-49.99
Transfers,,6/9/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-5.08
Transfers,,6/8/17,,STEAMGAMES.COM           xxx-xxx-2985 WA,Entertainment,-9.98
Transfers,,6/6/17,,STEAMGAMES.COM           xxx-xxx-2985 WA,Entertainment,-10
Transfers,,6/6/17,,COCA COLA FREDERICKSBU   FREDERICKSBRGVA,Groceries,-1.75
Transfers,,6/5/17,,CRS OIL INC2957 CHAIN BRIOAKTON       VA,Gasoline/Fuel,-45.5
Transfers,,6/5/17,,SAFEWAY  STORE  4001     FAIRFAX      VA,Groceries,-41.81
Transfers,,6/5/17,,STEAMGAMES.COMxxxx5229   xxx-xxx2985  WA,Entertainment,-26.97
Transfers,,6/5/17,,AMZ*Live Gamer Inc.      AMZN.COM PMTSWA,Entertainment,-24.99
Transfers,,6/5/17,,AL NAKHEEL - VIENNA      STRIPE.COM   CA,Groceries,-19.51
Transfers,,6/5/17,,SQ *TURCUISINE           HERNDON      VA,Groceries,-10.54
Transfers,,6/5/17,,SHELL Service Station    FAIRFAX      VA,Gasoline/Fuel,-4.93
Transfers,,6/1/17,,USAA P&amp;C INT     AUTOPAY    ***********2468,Insurance,-86.84
Transfers,,5/31/17,,PROG UNIVERSAL   INS PREM   ***********ERIC,Insurance,-47.49
Transfers,,5/30/17,,GIANT 0231               OAKTON       VA,Groceries,-17.18
Transfers,,5/30/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-10.23
Transfers,,5/30/17,,Netflix.com              NETFLIX.COM  CA,Entertainment,-9.99
Transfers,,5/30/17,,7-ELEVEN                 FAIRFAX      VA,Groceries,-7.47
Transfers,,5/30/17,,CVS PHARMACY #xxx11--YORKFALLS CHURCH VA,Healthcare/Medical,-5.92
Transfers,,5/30/17,,STARBUCKS STORE x0713    OAKTON       VA,Restaurants/Dining,-5.57
Transfers,,5/30/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,5/30/17,,DEPOSIT@MOBILE,Transfers,200
Transfers,,5/30/17,,DEPOSIT@MOBILE,Transfers,100
Transfers,,5/26/17,,CHECK # 0xxxxx1052,Healthcare/Medical,-50.01
Transfers,,5/26/17,,24HOUR FITNESS USA INC   xxx-xxx-6348 CA,Personal Care,-44.99
Transfers,,5/26/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-8.63
Transfers,,5/26/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,5/25/17,,VIET HOUSE 2             FAIRFAX      VA,Restaurants/Dining,-30.05
Transfers,,5/25/17,,COCA COLA FREDERICKSBU   FREDERICKSBRGVA,Groceries,-1.5
Transfers,,5/22/17,,CVS PHARMACY #xxx11--YORKFALLS CHURCH VA,Healthcare/Medical,-44.16
Transfers,,5/22/17,,GIANT 0231               OAKTON       VA,Groceries,-42.36
Transfers,,5/22/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-7.53
Transfers,,5/22/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,5/19/17,,CHECK # 0xxxxx1051,Healthcare/Medical,-20
Transfers,,5/18/17,,CYBERNET                 xxx-xxx-3058 CA,Electronics,-39.99
Transfers,,5/18/17,,COCA COLA FREDERICKSBU   FREDERICKSBRGVA,Groceries,-1.5
Transfers,,5/17/17,,7-ELEVEN                 OAKTON       VA,Groceries,-7.94
Transfers,,5/17/17,,CRI*CRUNCHYROLL MEMBER   xxx-xxx-9235 CA,Online Services,-6.95
Transfers,,5/16/17,,CRS OIL INC2957 CHAIN BRIOAKTON       VA,Gasoline/Fuel,-46.54
Transfers,,5/16/17,,7-ELEVEN                 OAKTON       VA,Groceries,-11.26
Transfers,,5/15/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-79
Transfers,,5/15/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-35.99
Transfers,,5/15/17,,Amazon.com               AMZN.COM BILLWA,General Merchandise,-20.87
Transfers,,5/15/17,,PENN STATION 277         HAYMARKET    VA,Restaurants/Dining,-10.67
Transfers,,5/15/17,,USAA FUNDS TRANSFER CR,Transfers,500
Transfers,,5/12/17,,CVS PHARMACY #xxx11--YORKFALLS CHURCH VA,Healthcare/Medical,-14.62
Transfers,,5/10/17,,GRUBHUBNEWYORKPIZZAFA    GRUBHUB.COM  NY,Restaurants/Dining,-18.92
Transfers,,5/9/17,,PANERA BREAD xxxxxx      xxx-xxx-6372 VA,Restaurants/Dining,-4.44
Transfers,,5/8/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-69.45
Transfers,,5/8/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-50.82
Transfers,,5/8/17,,H E TANNER               ANNANDALE    VA,Gasoline/Fuel,-29.38
Transfers,,5/8/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-15.99
Transfers,,5/8/17,,PANERA BREAD xx1977      FALLS CHURCH VA,Restaurants/Dining,-9.32
Transfers,,5/8/17,,USA*CANTEEN VENDING      SUITLAND     MD,Restaurants/Dining,-1.35
Transfers,,5/8/17,,USAA FUNDS TRANSFER CR,Transfers,500
Transfers,,5/4/17,,CVS PHARMACY #xxxxx--3921FAIRFAX      VA,Healthcare/Medical,-25.82
Transfers,,5/2/17,,CVS PHARMACY #xxxxx--3921FAIRFAX      VA,Healthcare/Medical,-12.35
Transfers,,5/1/17,,USAA P&amp;C INT     AUTOPAY    ***********2468,Insurance,-86.84
Transfers,,5/1/17,,7-ELEVEN                 FAIRFAX      VA,Groceries,-10.42
Transfers,,5/1/17,,EINSTEIN BROS BAGELS26   FAIRFAX      VA,Restaurants/Dining,-8.63
Transfers,,5/1/17,,USA*CANTEEN VENDING      SUITLAND     MD,Restaurants/Dining,-3.05
Transfers,,5/1/17,,USA*CANTEEN VENDING      SUITLAND     MD,Restaurants/Dining,-2.7
Transfers,,5/1/17,,USA*CANTEEN VENDING      SUITLAND     MD,Restaurants/Dining,-1.35
Transfers,,3/5/18,,USAA FUNDS TRANSFER DB,Transfers,-300
Transfers,,2/28/18,,INTEREST PAID,Interest,0.82
Transfers,,2/26/18,,USAA FUNDS TRANSFER DB,Transfers,-1300
Transfers,,2/15/18,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,351.31
Transfers,,2/12/18,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,2/6/18,,OD ADVANCE TRANSFER OUT,Other Expenses,-63.5
Transfers,,2/5/18,,USAA FUNDS TRANSFER DB,Transfers,-250
Transfers,,2/1/18,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,806.69
Transfers,,1/31/18,,INTEREST PAID,Interest,1.3
Transfers,,1/29/18,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,1/24/18,,USAA FUNDS TRANSFER DB,Transfers,-375
Transfers,,1/22/18,,USAA FUNDS TRANSFER DB,Transfers,-800
Transfers,,1/18/18,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,852.61
Transfers,,1/12/18,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,1/8/18,,USAA FUNDS TRANSFER DB,Transfers,-600
Transfers,,1/4/18,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,924.44
Transfers,,12/29/17,,INTEREST PAID,Interest,1.39
Transfers,,12/29/17,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,12/26/17,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,12/22/17,,USAA FUNDS TRANSFER DB,Transfers,-200
Transfers,,12/21/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,871.62
Transfers,,12/8/17,,USAA FUNDS TRANSFER DB,Transfers,-600
Transfers,,12/7/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,906.95
Transfers,,11/30/17,,INTEREST PAID,Interest,1.34
Transfers,,11/30/17,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,11/27/17,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,11/22/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,897.72
Transfers,,11/13/17,,USAA FUNDS TRANSFER DB,Transfers,-400
Transfers,,11/9/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,795.54
Transfers,,11/8/17,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,11/1/17,,USAA FUNDS TRANSFER CR,Transfers,374.17
Transfers,,10/31/17,,INTEREST PAID,Interest,1.16
Transfers,,10/31/17,,USAA FUNDS TRANSFER DB,Transfers,-400
Transfers,,10/26/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,871.22
Transfers,,10/12/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,857.9
Transfers,,10/11/17,,USAA FUNDS TRANSFER DB,Transfers,-3000
Transfers,,10/3/17,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,9/29/17,,INTEREST PAID,Interest,1.46
Transfers,,9/28/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,744.95
Transfers,,9/22/17,,USAA FUNDS TRANSFER DB,Transfers,-300
Transfers,,9/14/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,866.07
Transfers,,9/11/17,,USAA FUNDS TRANSFER DB,Transfers,-600
Transfers,,9/1/17,,USAA FUNDS TRANSFER DB,Transfers,-600
Transfers,,8/31/17,,INTEREST PAID,Interest,1.44
Transfers,,8/31/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,932.81
Transfers,,8/17/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,842.45
Transfers,,8/16/17,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,8/4/17,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,8/3/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,882.2
Transfers,,7/31/17,,INTEREST PAID,Interest,1.26
Transfers,,7/20/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,887.84
Transfers,,7/18/17,,USAA FUNDS TRANSFER DB,Transfers,-1500
Transfers,,7/17/17,,USAA FUNDS TRANSFER DB,Transfers,-2500
Transfers,,7/12/17,,USAA FUNDS TRANSFER DB,Transfers,-300
Transfers,,7/11/17,,USAA FUNDS TRANSFER DB,Transfers,-300
Transfers,,7/10/17,,DEPOSIT@MOBILE,Transfers,4800
Transfers,,7/6/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,1014.14
Transfers,,7/5/17,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,7/3/17,,OD ADVANCE TRANSFER OUT,Transfers,-24.45
Transfers,,6/30/17,,INTEREST PAID,Interest,0.72
Transfers,,6/22/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,861.71
Transfers,,6/20/17,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,6/12/17,,USAA FUNDS TRANSFER DB,Transfers,-300
Transfers,,6/8/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,930.1
Transfers,,5/31/17,,INTEREST PAID,Interest,0.64
Transfers,,5/25/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,880.84
Transfers,,5/15/17,,USAA FUNDS TRANSFER DB,Transfers,-500
Transfers,,5/11/17,,Inova Health Sys PR PAYMENT ***********8266,Paychecks/Salary,919.81
Transfers,,5/8/17,,USAA FUNDS TRANSFER DB,Transfers,-500
